date,store,lat,lon,sales_nok,promotion
2025-09-06,Oslo City,59.9241,10.7713,115160,0
2025-09-06,Trondheim Torg,63.4412,10.4175,65290,0
2025-09-07,Bergen Storsenter,60.3756,5.3488,25320,0
2025-09-07,Oslo City,59.9241,10.7713,39240,0
2025-09-07,Trondheim Torg,63.4412,10.4175,20100,0
2025-09-08,Bergen Storsenter,60.3756,5.3488,58530,0
2025-09-08,Oslo City,59.9241,10.7713,67350,0
2025-09-08,Trondheim Torg,63.4412,10.4175,32870,0
2025-09-09,Bergen Storsenter,60.3756,5.3488,54050,0
2025-09-09,Oslo City,59.9241,10.7713,89760,0
2025-09-09,Trondheim Torg,63.4412,10.4175,31540,0
2025-09-10,Bergen Storsenter,60.3756,5.3488,55840,0
2025-09-10,Oslo City,59.9241,10.7713,72690,0
2025-09-10,Trondheim Torg,63.4412,10.4175,34850,0
2025-09-11,Bergen Storsenter,60.3756,5.3488,69110,0
2025-09-11,Oslo City,59.9241,10.7713,86780,0
2025-09-11,Trondheim Torg,63.4412,10.4175,34190,0
2025-09-12,Bergen Storsenter,60.3756,5.3488,77450,0
2025-09-12,Oslo City,59.9241,10.7713,131810,0
2025-09-12,Trondheim Torg,63.4412,10.4175,55850,0
2025-09-13,Bergen Storsenter,60.3756,5.3488,81770,0
2025-09-13,Oslo City,59.9241,10.7713,144190,0
2025-09-13,Trondheim Torg,63.4412,10.4175,42420,0
2025-09-14,Bergen Storsenter,60.3756,5.3488,37480,1
2025-09-14,Oslo City,59.9241,10.7713,49730,0
2025-09-14,Trondheim Torg,63.4412,10.4175,15710,0
2025-09-15,Bergen Storsenter,60.3756,5.3488,48000,0
2025-09-15,Oslo City,59.9241,10.7713,96410,0
2025-09-15,Trondheim Torg,63.4412,10.4175,28570,0
2025-09-16,Bergen Storsenter,60.3756,5.3488,53180,0
2025-09-16,Oslo City,59.9241,10.7713,99180,0
2025-09-16,Trondheim Torg,63.4412,10.4175,24600,0
2025-09-17,Bergen Storsenter,60.3756,5.3488,50910,0
2025-09-17,Oslo City,59.9241,10.7713,117030,0
2025-09-17,Trondheim Torg,63.4412,10.4175,22630,0
2025-09-18,Bergen Storsenter,60.3756,5.3488,59350,0
2025-09-18,Oslo City,59.9241,10.7713,103170,0
2025-09-18,Trondheim Torg,63.4412,10.4175,24700,0
2025-09-19,Bergen Storsenter,60.3756,5.3488,92100,0
2025-09-19,Oslo City,59.9241,10.7713,134020,0
2025-09-19,Trondheim Torg,63.4412,10.4175,34460,0
2025-09-20,Bergen Storsenter,60.3756,5.3488,98190,0
2025-09-20,Oslo City,59.9241,10.7713,174900,0
2025-09-20,Trondheim Torg,63.4412,10.4175,50300,0
2025-09-21,Bergen Storsenter,60.3756,5.3488,28070,0
2025-09-21,Oslo City,59.9241,10.7713,56970,0
2025-09-21,Trondheim Torg,63.4412,10.4175,17770,0
2025-09-22,Bergen Storsenter,60.3756,5.3488,58210,0
2025-09-22,Oslo City,59.9241,10.7713,103850,1
2025-09-22,Trondheim Torg,63.4412,10.4175,27520,1
2025-09-23,Bergen Storsenter,60.3756,5.3488,55610,0
2025-09-23,Oslo City,59.9241,10.7713,100960,0
2025-09-23,Trondheim Torg,63.4412,10.4175,30350,0
2025-09-24,Bergen Storsenter,60.3756,5.3488,57620,0
2025-09-24,Oslo City,59.9241,10.7713,107650,0
2025-09-24,Trondheim Torg,63.4412,10.4175,33930,0
2025-09-25,Bergen Storsenter,60.3756,5.3488,62120,0
2025-09-25,Oslo City,59.9241,10.7713,122100,0
2025-09-25,Trondheim Torg,63.4412,10.4175,36210,0
2025-09-26,Bergen Storsenter,60.3756,5.3488,105850,0
2025-09-26,Oslo City,59.9241,10.7713,156790,0
2025-09-26,Trondheim Torg,63.4412,10.4175,53270,0
2025-09-27,Bergen Storsenter,60.3756,5.3488,88890,0
2025-09-27,Oslo City,59.9241,10.7713,168320,0
2025-09-27,Trondheim Torg,63.4412,10.4175,51840,0
2025-09-28,Bergen Storsenter,60.3756,5.3488,30340,0
2025-09-28,Oslo City,59.9241,10.7713,53720,0
2025-09-28,Trondheim Torg,63.4412,10.4175,21380,0
2025-09-29,Bergen Storsenter,60.3756,5.3488,66900,1
2025-09-29,Oslo City,59.9241,10.7713,104720,0
2025-09-29,Trondheim Torg,63.4412,10.4175,36060,0
2025-09-30,Bergen Storsenter,60.3756,5.3488,68600,0
2025-09-30,Oslo City,59.9241,10.7713,110190,0
2025-09-30,Trondheim Torg,63.4412,10.4175,36890,0
2025-10-01,Bergen Storsenter,60.3756,5.3488,61770,0
2025-10-01,Oslo City,59.9241,10.7713,123060,0
2025-10-01,Trondheim Torg,63.4412,10.4175,31370,0
2025-10-02,Bergen Storsenter,60.3756,5.3488,77710,0
2025-10-02,Oslo City,59.9241,10.7713,91390,0
2025-10-02,Trondheim Torg,63.4412,10.4175,36210,0
2025-10-03,Bergen Storsenter,60.3756,5.3488,96980,0
2025-10-03,Oslo City,59.9241,10.7713,115310,0
2025-10-03,Trondheim Torg,63.4412,10.4175,48290,0
2025-10-04,Bergen Storsenter,60.3756,5.3488,107430,0
2025-10-04,Oslo City,59.9241,10.7713,145020,0
2025-10-04,Trondheim Torg,63.4412,10.4175,54430,0
2025-10-05,Bergen Storsenter,60.3756,5.3488,28090,0
2025-10-05,Oslo City,59.9241,10.7713,50630,0
2025-10-05,Trondheim Torg,63.4412,10.4175,22210,0
2025-10-06,Bergen Storsenter,60.3756,5.3488,57160,0
2025-10-06,Oslo City,59.9241,10.7713,81330,0
2025-10-06,Trondheim Torg,63.4412,10.4175,38140,0
2025-10-07,Bergen Storsenter,60.3756,5.3488,51380,0
2025-10-07,Oslo City,59.9241,10.7713,102710,1
2025-10-07,Trondheim Torg,63.4412,10.4175,53620,1
2025-10-08,Bergen Storsenter,60.3756,5.3488,63100,0
2025-10-08,Oslo City,59.9241,10.7713,91330,0
2025-10-08,Trondheim Torg,63.4412,10.4175,43810,0
2025-10-09,Bergen Storsenter,60.3756,5.3488,81530,0
2025-10-09,Oslo City,59.9241,10.7713,87790,0
2025-10-09,Trondheim Torg,63.4412,10.4175,45220,0
2025-10-10,Bergen Storsenter,60.3756,5.3488,94000,0
2025-10-10,Oslo City,59.9241,10.7713,131930,0
2025-10-10,Trondheim Torg,63.4412,10.4175,53940,0
2025-10-11,Bergen Storsenter,60.3756,5.3488,94350,0
2025-10-11,Oslo City,59.9241,10.7713,123980,0
2025-10-11,Trondheim Torg,63.4412,10.4175,59970,0
2025-10-12,Bergen Storsenter,60.3756,5.3488,30730,0
2025-10-12,Oslo City,59.9241,10.7713,44770,0
2025-10-12,Trondheim Torg,63.4412,10.4175,18040,0
2025-10-13,Bergen Storsenter,60.3756,5.3488,61710,0
2025-10-13,Oslo City,59.9241,10.7713,86540,0
2025-10-13,Trondheim Torg,63.4412,10.4175,37940,0
2025-10-14,Bergen Storsenter,60.3756,5.3488,67910,1
2025-10-14,Oslo City,59.9241,10.7713,98170,0
2025-10-14,Trondheim Torg,63.4412,10.4175,40010,0
2025-10-15,Bergen Storsenter,60.3756,5.3488,58740,0
2025-10-15,Oslo City,59.9241,10.7713,88510,0
2025-10-15,Trondheim Torg,63.4412,10.4175,41610,0
2025-10-16,Bergen Storsenter,60.3756,5.3488,60760,0
2025-10-16,Oslo City,59.9241,10.7713,96440,0
2025-10-16,Trondheim Torg,63.4412,10.4175,51110,0
2025-10-17,Bergen Storsenter,60.3756,5.3488,85800,0
2025-10-17,Oslo City,59.9241,10.7713,128180,0
2025-10-17,Trondheim Torg,63.4412,10.4175,47140,0
2025-10-18,Bergen Storsenter,60.3756,5.3488,93730,0
2025-10-18,Oslo City,59.9241,10.7713,131000,0
2025-10-18,Trondheim Torg,63.4412,10.4175,66380,0
2025-10-19,Bergen Storsenter,60.3756,5.3488,29150,0
2025-10-19,Oslo City,59.9241,10.7713,47120,0
2025-10-19,Trondheim Torg,63.4412,10.4175,21210,0
2025-10-20,Bergen Storsenter,60.3756,5.3488,61560,0
2025-10-20,Oslo City,59.9241,10.7713,98210,0
2025-10-20,Trondheim Torg,63.4412,10.4175,35570,0
2025-10-21,Bergen Storsenter,60.3756,5.3488,54490,0
2025-10-21,Oslo City,59.9241,10.7713,113880,0
2025-10-21,Trondheim Torg,63.4412,10.4175,32480,0
2025-10-22,Bergen Storsenter,60.3756,5.3488,57190,0
2025-10-22,Oslo City,59.9241,10.7713,111970,1
2025-10-22,Trondheim Torg,63.4412,10.4175,49450,1
2025-10-23,Bergen Storsenter,60.3756,5.3488,70460,0
2025-10-23,Oslo City,59.9241,10.7713,98090,0
2025-10-23,Trondheim Torg,63.4412,10.4175,45040,0
2025-10-24,Bergen Storsenter,60.3756,5.3488,84670,0
2025-10-24,Oslo City,59.9241,10.7713,140490,0
2025-10-24,Trondheim Torg,63.4412,10.4175,42600,0
2025-10-25,Bergen Storsenter,60.3756,5.3488,97520,0
2025-10-25,Oslo City,59.9241,10.7713,178020,0
2025-10-25,Trondheim Torg,63.4412,10.4175,44290,0
2025-10-26,Bergen Storsenter,60.3756,5.3488,28660,0
2025-10-26,Oslo City,59.9241,10.7713,46850,0
2025-10-26,Trondheim Torg,63.4412,10.4175,20000,0
2025-10-27,Bergen Storsenter,60.3756,5.3488,58860,0
2025-10-27,Oslo City,59.9241,10.7713,78310,0
2025-10-27,Trondheim Torg,63.4412,10.4175,29970,0
2025-10-28,Bergen Storsenter,60.3756,5.3488,51050,0
2025-10-28,Oslo City,59.9241,10.7713,89520,0
2025-10-28,Trondheim Torg,63.4412,10.4175,39770,0
2025-10-29,Bergen Storsenter,60.3756,5.3488,66400,0
2025-10-29,Oslo City,59.9241,10.7713,110130,0
2025-10-29,Trondheim Torg,63.4412,10.4175,38880,0
2025-10-30,Bergen Storsenter,60.3756,5.3488,64990,0
2025-10-30,Oslo City,59.9241,10.7713,95390,0
2025-10-30,Trondheim Torg,63.4412,10.4175,47400,0
2025-10-31,Bergen Storsenter,60.3756,5.3488,93350,0
2025-10-31,Oslo City,59.9241,10.7713,145110,0
2025-10-31,Trondheim Torg,63.4412,10.4175,64570,0
2025-11-01,Bergen Storsenter,60.3756,5.3488,92260,0
2025-11-01,Oslo City,59.9241,10.7713,170180,0
2025-11-01,Trondheim Torg,63.4412,10.4175,55260,0
2025-11-02,Bergen Storsenter,60.3756,5.3488,28230,0
2025-11-02,Oslo City,59.9241,10.7713,49030,0
2025-11-02,Trondheim Torg,63.4412,10.4175,22080,0
2025-11-03,Bergen Storsenter,60.3756,5.3488,56600,0
2025-11-03,Oslo City,59.9241,10.7713,92140,0
2025-11-03,Trondheim Torg,63.4412,10.4175,33430,0
2025-11-04,Bergen Storsenter,60.3756,5.3488,65800,0
2025-11-04,Oslo City,59.9241,10.7713,76590,0
2025-11-04,Trondheim Torg,63.4412,10.4175,38090,0
2025-11-05,Bergen Storsenter,60.3756,5.3488,55950,0
2025-11-05,Oslo City,59.9241,10.7713,95870,0
2025-11-05,Trondheim Torg,63.4412,10.4175,42370,0
2025-11-06,Bergen Storsenter,60.3756,5.3488,88780,1
2025-11-06,Oslo City,59.9241,10.7713,80810,0
2025-11-06,Trondheim Torg,63.4412,10.4175,47500,0
2025-11-07,Bergen Storsenter,60.3756,5.3488,95010,0
2025-11-07,Oslo City,59.9241,10.7713,130490,0
2025-11-07,Trondheim Torg,63.4412,10.4175,64330,0
2025-11-08,Bergen Storsenter,60.3756,5.3488,90430,0
2025-11-08,Oslo City,59.9241,10.7713,152800,0
2025-11-08,Trondheim Torg,63.4412,10.4175,63850,0
2025-11-09,Bergen Storsenter,60.3756,5.3488,24730,0
2025-11-09,Oslo City,59.9241,10.7713,44280,0
2025-11-09,Trondheim Torg,63.4412,10.4175,18620,0
2025-11-10,Bergen Storsenter,60.3756,5.3488,55930,0
2025-11-10,Oslo City,59.9241,10.7713,73980,0
2025-11-10,Trondheim Torg,63.4412,10.4175,33600,0
2025-11-11,Bergen Storsenter,60.3756,5.3488,64130,0
2025-11-11,Oslo City,59.9241,10.7713,92810,0
2025-11-11,Trondheim Torg,63.4412,10.4175,35560,0
2025-11-12,Bergen Storsenter,60.3756,5.3488,63300,0
2025-11-12,Oslo City,59.9241,10.7713,87540,0
2025-11-12,Trondheim Torg,63.4412,10.4175,35110,0
2025-11-13,Bergen Storsenter,60.3756,5.3488,67030,0
2025-11-13,Oslo City,59.9241,10.7713,116950,0
2025-11-13,Trondheim Torg,63.4412,10.4175,46150,0
2025-11-14,Bergen Storsenter,60.3756,5.3488,90170,0
2025-11-14,Oslo City,59.9241,10.7713,167350,1
2025-11-14,Trondheim Torg,63.4412,10.4175,57430,1
2025-11-15,Bergen Storsenter,60.3756,5.3488,95950,0
2025-11-15,Oslo City,59.9241,10.7713,161490,0
2025-11-15,Trondheim Torg,63.4412,10.4175,59270,0
2025-11-16,Bergen Storsenter,60.3756,5.3488,30580,0
2025-11-16,Oslo City,59.9241,10.7713,49160,0
2025-11-16,Trondheim Torg,63.4412,10.4175,19350,0
2025-11-17,Bergen Storsenter,60.3756,5.3488,63140,0
2025-11-17,Oslo City,59.9241,10.7713,83660,0
2025-11-17,Trondheim Torg,63.4412,10.4175,38000,0
2025-11-18,Bergen Storsenter,60.3756,5.3488,63300,0
2025-11-18,Oslo City,59.9241,10.7713,89870,0
2025-11-18,Trondheim Torg,63.4412,10.4175,41120,0
2025-11-19,Bergen Storsenter,60.3756,5.3488,64570,0
2025-11-19,Oslo City,59.9241,10.7713,114860,0
2025-11-19,Trondheim Torg,63.4412,10.4175,52520,0
2025-11-20,Bergen Storsenter,60.3756,5.3488,60210,0
2025-11-20,Oslo City,59.9241,10.7713,110480,0
2025-11-20,Trondheim Torg,63.4412,10.4175,47220,0
2025-11-21,Bergen Storsenter,60.3756,5.3488,101710,1
2025-11-21,Oslo City,59.9241,10.7713,181030,1
2025-11-21,Trondheim Torg,63.4412,10.4175,82990,1
2025-11-22,Bergen Storsenter,60.3756,5.3488,123950,1
2025-11-22,Oslo City,59.9241,10.7713,189500,1
2025-11-22,Trondheim Torg,63.4412,10.4175,86230,1
2025-11-23,Bergen Storsenter,60.3756,5.3488,32830,1
2025-11-23,Oslo City,59.9241,10.7713,53750,1
2025-11-23,Trondheim Torg,63.4412,10.4175,23410,1
2025-11-24,Bergen Storsenter,60.3756,5.3488,70510,1
2025-11-24,Oslo City,59.9241,10.7713,102510,1
2025-11-24,Trondheim Torg,63.4412,10.4175,45570,1
2025-11-25,Bergen Storsenter,60.3756,5.3488,65590,1
2025-11-25,Oslo City,59.9241,10.7713,117110,1
2025-11-25,Trondheim Torg,63.4412,10.4175,59370,1
2025-11-26,Bergen Storsenter,60.3756,5.3488,58260,1
2025-11-26,Oslo City,59.9241,10.7713,122150,1
2025-11-26,Trondheim Torg,63.4412,10.4175,50500,1
2025-11-27,Bergen Storsenter,60.3756,5.3488,83750,1
2025-11-27,Oslo City,59.9241,10.7713,148820,1
2025-11-27,Trondheim Torg,63.4412,10.4175,53100,1
2025-11-28,Bergen Storsenter,60.3756,5.3488,100980,1
2025-11-28,Oslo City,59.9241,10.7713,197820,1
2025-11-28,Trondheim Torg,63.4412,10.4175,73490,1
2025-11-29,Bergen Storsenter,60.3756,5.3488,79550,0
2025-11-29,Oslo City,59.9241,10.7713,220290,1
2025-11-29,Trondheim Torg,63.4412,10.4175,74490,1
2025-11-30,Bergen Storsenter,60.3756,5.3488,33800,0
2025-11-30,Oslo City,59.9241,10.7713,67820,0
2025-11-30,Trondheim Torg,63.4412,10.4175,21410,0
2025-12-01,Bergen Storsenter,60.3756,5.3488,52490,0
2025-12-01,Oslo City,59.9241,10.7713,140160,0
2025-12-01,Trondheim Torg,63.4412,10.4175,42750,0
2025-12-02,Bergen Storsenter,60.3756,5.3488,64850,0
2025-12-02,Oslo City,59.9241,10.7713,149940,0
2025-12-02,Trondheim Torg,63.4412,10.4175,44700,0
2025-12-03,Bergen Storsenter,60.3756,5.3488,59780,0
2025-12-03,Oslo City,59.9241,10.7713,107510,0
2025-12-03,Trondheim Torg,63.4412,10.4175,40170,0
2025-12-04,Bergen Storsenter,60.3756,5.3488,68920,0
2025-12-04,Oslo City,59.9241,10.7713,124170,0
2025-12-04,Trondheim Torg,63.4412,10.4175,41720,0
2025-12-05,Bergen Storsenter,60.3756,5.3488,91670,0
2025-12-05,Oslo City,59.9241,10.7713,168230,0
2025-12-05,Trondheim Torg,63.4412,10.4175,60040,0
2025-12-06,Bergen Storsenter,60.3756,5.3488,161200,1
2025-12-06,Oslo City,59.9241,10.7713,244500,0
2025-12-06,Trondheim Torg,63.4412,10.4175,75910,0
2025-12-07,Bergen Storsenter,60.3756,5.3488,36970,0
2025-12-07,Oslo City,59.9241,10.7713,65590,0
2025-12-07,Trondheim Torg,63.4412,10.4175,23790,0
2025-12-08,Bergen Storsenter,60.3756,5.3488,86790,0
2025-12-08,Oslo City,59.9241,10.7713,123930,0
2025-12-08,Trondheim Torg,63.4412,10.4175,57210,0
2025-12-09,Bergen Storsenter,60.3756,5.3488,88600,0
2025-12-09,Oslo City,59.9241,10.7713,116040,0
2025-12-09,Trondheim Torg,63.4412,10.4175,52770,0
2025-12-10,Bergen Storsenter,60.3756,5.3488,80620,0
2025-12-10,Oslo City,59.9241,10.7713,117320,0
2025-12-10,Trondheim Torg,63.4412,10.4175,49380,0
2025-12-11,Bergen Storsenter,60.3756,5.3488,84000,0
2025-12-11,Oslo City,59.9241,10.7713,110350,0
2025-12-11,Trondheim Torg,63.4412,10.4175,54650,0
2025-12-12,Bergen Storsenter,60.3756,5.3488,101040,0
2025-12-12,Oslo City,59.9241,10.7713,157360,0
2025-12-12,Trondheim Torg,63.4412,10.4175,74000,0
2025-12-13,Bergen Storsenter,60.3756,5.3488,121440,0
2025-12-13,Oslo City,59.9241,10.7713,207850,0
2025-12-13,Trondheim Torg,63.4412,10.4175,64550,0
2025-12-14,Bergen Storsenter,60.3756,5.3488,40980,0
2025-12-14,Oslo City,59.9241,10.7713,84380,1
2025-12-14,Trondheim Torg,63.4412,10.4175,24490,1
2025-12-15,Bergen Storsenter,60.3756,5.3488,74100,0
2025-12-15,Oslo City,59.9241,10.7713,102880,0
2025-12-15,Trondheim Torg,63.4412,10.4175,48050,0
2025-12-16,Bergen Storsenter,60.3756,5.3488,78520,0
2025-12-16,Oslo City,59.9241,10.7713,114930,0
2025-12-16,Trondheim Torg,63.4412,10.4175,38120,0
2025-12-17,Bergen Storsenter,60.3756,5.3488,77350,0
2025-12-17,Oslo City,59.9241,10.7713,114970,0
2025-12-17,Trondheim Torg,63.4412,10.4175,43390,0
2025-12-18,Bergen Storsenter,60.3756,5.3488,87620,0
2025-12-18,Oslo City,59.9241,10.7713,148600,0
2025-12-18,Trondheim Torg,63.4412,10.4175,47030,0
2025-12-19,Bergen Storsenter,60.3756,5.3488,111030,0
2025-12-19,Oslo City,59.9241,10.7713,247830,0
2025-12-19,Trondheim Torg,63.4412,10.4175,69940,0
2025-12-20,Bergen Storsenter,60.3756,5.3488,146880,0
2025-12-20,Oslo City,59.9241,10.7713,239100,0
2025-12-20,Trondheim Torg,63.4412,10.4175,73990,0
2025-12-21,Bergen Storsenter,60.3756,5.3488,41570,0
2025-12-21,Oslo City,59.9241,10.7713,82980,0
2025-12-21,Trondheim Torg,63.4412,10.4175,25560,0
2025-12-22,Bergen Storsenter,60.3756,5.3488,79880,0
2025-12-22,Oslo City,59.9241,10.7713,135350,0
2025-12-22,Trondheim Torg,63.4412,10.4175,46090,0
2025-12-23,Bergen Storsenter,60.3756,5.3488,75610,0
2025-12-23,Oslo City,59.9241,10.7713,130930,0
2025-12-23,Trondheim Torg,63.4412,10.4175,66850,0
2025-12-24,Bergen Storsenter,60.3756,5.3488,62220,0
2025-12-24,Oslo City,59.9241,10.7713,108550,0
2025-12-24,Trondheim Torg,63.4412,10.4175,37260,0
2025-12-25,Bergen Storsenter,60.3756,5.3488,0,0
2025-12-25,Oslo City,59.9241,10.7713,0,0
2025-12-25,Trondheim Torg,63.4412,10.4175,0,0
2025-12-26,Bergen Storsenter,60.3756,5.3488,0,0
2025-12-26,Oslo City,59.9241,10.7713,0,0
2025-12-26,Trondheim Torg,63.4412,10.4175,0,0
2025-12-27,Bergen Storsenter,60.3756,5.3488,117620,0
2025-12-27,Oslo City,59.9241,10.7713,179290,0
2025-12-27,Trondheim Torg,63.4412,10.4175,59660,0
2025-12-28,Bergen Storsenter,60.3756,5.3488,32460,0
2025-12-28,Oslo City,59.9241,10.7713,52690,0
2025-12-28,Trondheim Torg,63.4412,10.4175,21340,0
2025-12-29,Bergen Storsenter,60.3756,5.3488,67650,1
2025-12-29,Oslo City,59.9241,10.7713,74220,0
2025-12-29,Trondheim Torg,63.4412,10.4175,37620,0
2025-12-30,Bergen Storsenter,60.3756,5.3488,55750,0
2025-12-30,Oslo City,59.9241,10.7713,78120,0
2025-12-30,Trondheim Torg,63.4412,10.4175,35620,0
2025-12-31,Bergen Storsenter,60.3756,5.3488,55440,0
2025-12-31,Oslo City,59.9241,10.7713,77710,0
2025-12-31,Trondheim Torg,63.4412,10.4175,38230,0
2026-01-01,Bergen Storsenter,60.3756,5.3488,0,0
2026-01-01,Oslo City,59.9241,10.7713,0,0
2026-01-01,Trondheim Torg,63.4412,10.4175,0,0
2026-01-02,Bergen Storsenter,60.3756,5.3488,87450,0
2026-01-02,Oslo City,59.9241,10.7713,148250,0
2026-01-02,Trondheim Torg,63.4412,10.4175,67360,0
2026-01-03,Bergen Storsenter,60.3756,5.3488,125580,1
2026-01-03,Oslo City,59.9241,10.7713,172960,1
2026-01-03,Trondheim Torg,63.4412,10.4175,89940,1
2026-01-04,Bergen Storsenter,60.3756,5.3488,41380,1
2026-01-04,Oslo City,59.9241,10.7713,48140,1
2026-01-04,Trondheim Torg,63.4412,10.4175,23970,1
2026-01-05,Bergen Storsenter,60.3756,5.3488,63290,1
2026-01-05,Oslo City,59.9241,10.7713,119610,1
2026-01-05,Trondheim Torg,63.4412,10.4175,46740,1
2026-01-06,Bergen Storsenter,60.3756,5.3488,71320,1
2026-01-06,Oslo City,59.9241,10.7713,130940,1
2026-01-06,Trondheim Torg,63.4412,10.4175,55400,1
2026-01-07,Bergen Storsenter,60.3756,5.3488,73870,1
2026-01-07,Oslo City,59.9241,10.7713,144470,1
2026-01-07,Trondheim Torg,63.4412,10.4175,56720,1
2026-01-08,Bergen Storsenter,60.3756,5.3488,77200,1
2026-01-08,Oslo City,59.9241,10.7713,130370,1
2026-01-08,Trondheim Torg,63.4412,10.4175,44140,1
2026-01-09,Bergen Storsenter,60.3756,5.3488,124160,1
2026-01-09,Oslo City,59.9241,10.7713,185320,1
2026-01-09,Trondheim Torg,63.4412,10.4175,68230,1
2026-01-10,Bergen Storsenter,60.3756,5.3488,106680,1
2026-01-10,Oslo City,59.9241,10.7713,168330,1
2026-01-10,Trondheim Torg,63.4412,10.4175,85770,1
2026-01-11,Bergen Storsenter,60.3756,5.3488,36900,1
2026-01-11,Oslo City,59.9241,10.7713,63620,1
2026-01-11,Trondheim Torg,63.4412,10.4175,24560,1
2026-01-12,Bergen Storsenter,60.3756,5.3488,63600,1
2026-01-12,Oslo City,59.9241,10.7713,119250,1
2026-01-12,Trondheim Torg,63.4412,10.4175,46380,1
2026-01-13,Bergen Storsenter,60.3756,5.3488,77800,1
2026-01-13,Oslo City,59.9241,10.7713,128600,1
2026-01-13,Trondheim Torg,63.4412,10.4175,41100,1
2026-01-14,Bergen Storsenter,60.3756,5.3488,66030,1
2026-01-14,Oslo City,59.9241,10.7713,146130,1
2026-01-14,Trondheim Torg,63.4412,10.4175,51100,1
2026-01-15,Bergen Storsenter,60.3756,5.3488,74830,1
2026-01-15,Oslo City,59.9241,10.7713,175400,1
2026-01-15,Trondheim Torg,63.4412,10.4175,45960,1
2026-01-16,Bergen Storsenter,60.3756,5.3488,122650,1
2026-01-16,Oslo City,59.9241,10.7713,209660,1
2026-01-16,Trondheim Torg,63.4412,10.4175,75660,1
2026-01-17,Bergen Storsenter,60.3756,5.3488,127990,1
2026-01-17,Oslo City,59.9241,10.7713,200910,1
2026-01-17,Trondheim Torg,63.4412,10.4175,67280,1
2026-01-18,Bergen Storsenter,60.3756,5.3488,34660,1
2026-01-18,Oslo City,59.9241,10.7713,52590,1
2026-01-18,Trondheim Torg,63.4412,10.4175,24290,1
2026-01-19,Bergen Storsenter,60.3756,5.3488,67560,1
2026-01-19,Oslo City,59.9241,10.7713,96190,1
2026-01-19,Trondheim Torg,63.4412,10.4175,48800,1
2026-01-20,Bergen Storsenter,60.3756,5.3488,73830,1
2026-01-20,Oslo City,59.9241,10.7713,99410,1
2026-01-20,Trondheim Torg,63.4412,10.4175,48270,1
2026-01-21,Bergen Storsenter,60.3756,5.3488,74150,1
2026-01-21,Oslo City,59.9241,10.7713,91560,1
2026-01-21,Trondheim Torg,63.4412,10.4175,45520,1
2026-01-22,Bergen Storsenter,60.3756,5.3488,89710,1
2026-01-22,Oslo City,59.9241,10.7713,129110,1
2026-01-22,Trondheim Torg,63.4412,10.4175,44930,1
2026-01-23,Bergen Storsenter,60.3756,5.3488,114530,1
2026-01-23,Oslo City,59.9241,10.7713,160290,1
2026-01-23,Trondheim Torg,63.4412,10.4175,55900,1
2026-01-24,Bergen Storsenter,60.3756,5.3488,113460,1
2026-01-24,Oslo City,59.9241,10.7713,196960,1
2026-01-24,Trondheim Torg,63.4412,10.4175,67900,1
2026-01-25,Bergen Storsenter,60.3756,5.3488,31790,1
2026-01-25,Oslo City,59.9241,10.7713,62070,1
2026-01-25,Trondheim Torg,63.4412,10.4175,25380,1
2026-01-26,Bergen Storsenter,60.3756,5.3488,67220,1
2026-01-26,Oslo City,59.9241,10.7713,106950,1
2026-01-26,Trondheim Torg,63.4412,10.4175,37180,1
2026-01-27,Bergen Storsenter,60.3756,5.3488,79930,1
2026-01-27,Oslo City,59.9241,10.7713,118180,1
2026-01-27,Trondheim Torg,63.4412,10.4175,44240,1
2026-01-28,Bergen Storsenter,60.3756,5.3488,67520,0
2026-01-28,Oslo City,59.9241,10.7713,83780,0
2026-01-28,Trondheim Torg,63.4412,10.4175,41320,0
2026-01-29,Bergen Storsenter,60.3756,5.3488,64420,0
2026-01-29,Oslo City,59.9241,10.7713,87760,0
2026-01-29,Trondheim Torg,63.4412,10.4175,41460,0
2026-01-30,Bergen Storsenter,60.3756,5.3488,85960,0
2026-01-30,Oslo City,59.9241,10.7713,190290,1
2026-01-30,Trondheim Torg,63.4412,10.4175,64010,1
2026-01-31,Bergen Storsenter,60.3756,5.3488,94800,0
2026-01-31,Oslo City,59.9241,10.7713,168680,0
2026-01-31,Trondheim Torg,63.4412,10.4175,63240,0
2026-02-01,Bergen Storsenter,60.3756,5.3488,29140,0
2026-02-01,Oslo City,59.9241,10.7713,41980,0
2026-02-01,Trondheim Torg,63.4412,10.4175,18500,0
2026-02-02,Bergen Storsenter,60.3756,5.3488,54070,0
2026-02-02,Oslo City,59.9241,10.7713,88680,0
2026-02-02,Trondheim Torg,63.4412,10.4175,35910,0
2026-02-03,Bergen Storsenter,60.3756,5.3488,50920,0
2026-02-03,Oslo City,59.9241,10.7713,79550,0
2026-02-03,Trondheim Torg,63.4412,10.4175,46260,0
2026-02-04,Bergen Storsenter,60.3756,5.3488,64270,0
2026-02-04,Oslo City,59.9241,10.7713,86900,0
2026-02-04,Trondheim Torg,63.4412,10.4175,43280,0
2026-02-05,Bergen Storsenter,60.3756,5.3488,53010,0
2026-02-05,Oslo City,59.9241,10.7713,91530,0
2026-02-05,Trondheim Torg,63.4412,10.4175,37280,0
2026-02-06,Bergen Storsenter,60.3756,5.3488,76800,0
2026-02-06,Oslo City,59.9241,10.7713,126030,0
2026-02-06,Trondheim Torg,63.4412,10.4175,51930,0
